,enrollee_id,education_level,major_discipline,target
8692,5760,Graduate,STEM,0
8693,3937,Graduate,Business Degree,0
8695,12929,High School,STEM,0
8696,31523,Masters,STEM,0
8697,10962,Phd,STEM,0
8698,16406,Graduate,STEM,0
8699,31424,High School,STEM,1
8700,414,Graduate,Arts,0
8701,1740,Graduate,STEM,0
8702,24802,Masters,STEM,0
8703,24890,Graduate,STEM,0
8704,693,Masters,STEM,0
8705,26434,Graduate,STEM,0
8706,25830,Graduate,STEM,0
8707,14265,Graduate,STEM,1
8708,12329,Masters,STEM,0
8709,27170,Graduate,STEM,1
8710,19627,Masters,STEM,0
8711,11513,Graduate,STEM,0
8712,31895,Graduate,STEM,1
8713,11695,Masters,STEM,0
8715,19757,Graduate,STEM,0
8716,15322,Masters,STEM,0
8717,9536,Masters,STEM,0
8718,7307,Graduate,STEM,0
8719,22768,High School,STEM,0
8720,5121,Masters,STEM,0
8721,16750,Graduate,STEM,0
8722,25337,Masters,STEM,0
8723,1759,High School,STEM,0
8724,20638,Graduate,STEM,1
8725,25470,Graduate,Humanities,0
8726,26173,High School,STEM,0
8727,9773,Graduate,STEM,0
8728,10513,Masters,STEM,0
8729,22916,Masters,STEM,0
8730,4496,Graduate,STEM,0
8731,31176,Masters,STEM,0
8732,2426,Graduate,Arts,0
8733,24302,Masters,STEM,0
8734,23805,Graduate,STEM,0
8735,4827,Graduate,STEM,1
8736,33141,High School,STEM,0
8737,20531,Masters,STEM,0
8738,3178,Masters,STEM,0
8739,33349,Graduate,STEM,0
8740,9589,Graduate,STEM,0
8741,489,Phd,STEM,0
8742,26973,Masters,STEM,1
8743,8671,Masters,STEM,0
8744,2214,Graduate,STEM,0
8745,6681,Graduate,STEM,1
8746,14154,Masters,STEM,1
8747,19054,High School,STEM,0
8748,8520,High School,STEM,0
8749,30772,Masters,Other,0
8750,19823,Graduate,STEM,0
8751,18705,High School,STEM,0
8752,25534,Graduate,STEM,0
8753,6192,High School,STEM,0
8754,12451,Masters,STEM,0
8755,11967,High School,STEM,0
8756,10023,Masters,STEM,0
8757,725,High School,STEM,1
8758,25333,Masters,STEM,0
8759,2986,Phd,STEM,0
8760,24461,Masters,STEM,0
8761,18545,Masters,Other,0
8763,9613,High School,STEM,0
8764,12602,Graduate,STEM,0
8766,32621,Graduate,STEM,0
8767,8199,Graduate,STEM,0
8768,24269,High School,STEM,1
8769,30463,Graduate,STEM,0
8770,19150,Masters,STEM,1
8771,25379,Masters,Humanities,1
8772,19101,High School,STEM,0
8773,23370,Masters,STEM,1
8774,26701,Graduate,STEM,0
8775,28300,Graduate,STEM,1
8776,4413,Graduate,STEM,0
8777,24300,Graduate,STEM,0
8778,25633,High School,STEM,1
8779,22317,Graduate,STEM,0
8780,32006,Masters,STEM,0
8781,5798,Graduate,STEM,0
8782,31761,Graduate,STEM,0
8783,17199,Graduate,STEM,0
8784,13754,Graduate,STEM,0
8785,1824,Graduate,STEM,0
8786,1487,Graduate,STEM,0
8787,12098,Graduate,STEM,0
8788,3953,Masters,STEM,0
8789,32900,Graduate,STEM,1
8790,17567,Masters,STEM,0
8791,11838,Graduate,STEM,0
8792,689,Graduate,STEM,1
8793,26864,Graduate,STEM,0
8794,4499,Phd,STEM,0
8795,27811,Masters,STEM,0
8796,1636,Graduate,STEM,1
8797,29944,Graduate,STEM,1
8798,7072,Graduate,STEM,0
8799,1872,Masters,STEM,0
8800,28420,Graduate,STEM,0
8801,18339,Graduate,STEM,1
8802,31567,High School,STEM,0
8803,21317,Graduate,STEM,0
8804,8691,Masters,STEM,0
8805,8683,Graduate,STEM,0
8806,28400,Graduate,STEM,1
8807,1841,Masters,STEM,1
8808,23507,Graduate,STEM,1
8809,8307,Graduate,No Major,0
8810,29934,Graduate,STEM,0
8811,31027,Masters,STEM,1
8812,9939,Masters,STEM,1
8813,8543,Graduate,STEM,1
8814,3416,Graduate,STEM,0
8815,25770,Graduate,Humanities,0
8817,27826,Graduate,STEM,0
8818,26052,Masters,STEM,0
8819,9155,High School,STEM,0
8820,14795,Masters,STEM,0
8821,32722,Masters,STEM,0
8822,9698,Graduate,STEM,0
8823,10105,Graduate,STEM,1
8824,15301,Masters,STEM,0
8825,16500,Graduate,STEM,1
8826,20604,Masters,Business Degree,0
8827,29237,Graduate,STEM,0
8828,33317,High School,STEM,0
8829,5774,Graduate,STEM,0
8830,8005,Graduate,STEM,1
8831,26437,Graduate,STEM,1
8832,5293,Graduate,STEM,1
8834,24950,Graduate,STEM,0
8835,30305,Masters,STEM,0
8836,26150,Graduate,Other,1
8837,12480,Masters,STEM,0
8838,11409,Graduate,STEM,0
8839,32772,Graduate,STEM,1
8840,755,Graduate,Humanities,1
8841,32496,Graduate,STEM,1
8842,33368,Graduate,STEM,0
8843,19335,Graduate,STEM,0
8844,11174,Graduate,STEM,0
8845,28444,Masters,STEM,0
8846,20999,Masters,Humanities,0
8847,27287,Masters,Other,0
8848,527,Graduate,STEM,0
8849,2053,Masters,STEM,0
8850,24958,Graduate,STEM,0
8851,27664,Masters,STEM,0
8852,13749,Masters,Humanities,1
8853,24545,High School,STEM,0
8854,6030,High School,STEM,0
8855,24900,Masters,STEM,0
8856,6450,Graduate,STEM,0
8857,17677,Graduate,STEM,0
8858,17131,High School,STEM,0
8859,18753,Phd,STEM,0
8860,31446,Masters,STEM,0
8861,12523,Masters,STEM,0
8862,25194,Graduate,STEM,0
8863,10179,Graduate,STEM,0
8864,29793,Graduate,STEM,0
8865,19031,Graduate,STEM,0
8866,1228,Masters,STEM,0
8867,32864,Graduate,STEM,1
8868,12969,Graduate,Humanities,0
8869,70,Masters,STEM,0
8870,30591,Masters,STEM,1
8871,14743,Graduate,STEM,0
8872,11920,Graduate,STEM,0
8873,5302,Graduate,STEM,1
8874,15193,Graduate,STEM,1
8875,12779,High School,STEM,0
8876,5240,Graduate,STEM,0
8877,26431,Masters,Business Degree,0
8878,32249,Graduate,STEM,1
8879,10401,Graduate,STEM,1
8880,2357,Graduate,STEM,0
8881,11971,Graduate,STEM,0
8882,3121,Masters,STEM,1
8883,20920,Graduate,STEM,0
8884,10690,Masters,STEM,1
8885,8981,Masters,Humanities,1
8886,29854,Graduate,STEM,0
8887,13679,Graduate,STEM,0
8888,27972,Graduate,STEM,0
8889,21020,Graduate,STEM,0
8890,28005,Graduate,STEM,0
8891,32522,Graduate,STEM,0
8892,23284,Graduate,STEM,1
8893,29419,Graduate,STEM,0
8894,4080,Graduate,STEM,1
8895,17707,Graduate,STEM,0
8896,28727,Primary School,STEM,0
8897,22062,Graduate,STEM,1
8898,15916,Phd,STEM,0
8899,12889,Graduate,STEM,1
8900,1833,Graduate,STEM,0
8901,11674,High School,STEM,0
8902,13381,Graduate,STEM,1
8903,6429,Graduate,STEM,0
8904,2361,Phd,STEM,0
8906,17084,High School,STEM,0
8907,25518,Graduate,STEM,0
8908,27371,Graduate,STEM,1
8909,31478,Masters,STEM,0
8911,27824,Masters,STEM,0
8912,12236,Graduate,STEM,0
8913,31018,Graduate,STEM,1
8914,27617,Graduate,STEM,0
8915,32288,High School,STEM,0
8916,10892,Masters,STEM,0
8917,9821,Graduate,No Major,0
8918,25466,Graduate,STEM,0
8919,32788,High School,STEM,0
8920,25169,High School,STEM,0
8921,7433,Graduate,STEM,0
8923,9563,Graduate,STEM,0
8924,4135,High School,STEM,1
8925,2751,High School,STEM,1
8926,27043,Graduate,STEM,0
8927,2354,Phd,STEM,0
8928,21029,Graduate,STEM,0
8929,6719,Primary School,STEM,0
8930,2595,High School,STEM,0
8931,23775,High School,STEM,0
8932,11382,Masters,Humanities,0
8933,2260,Graduate,STEM,0
8934,6845,Masters,STEM,0
8935,20795,Masters,STEM,0
8937,25233,Masters,STEM,1
8938,35,Masters,STEM,0
8940,26639,Graduate,Business Degree,0
8941,30145,High School,STEM,0
8942,12246,Masters,STEM,0
8943,28262,Graduate,STEM,0
8944,20340,Graduate,STEM,0
8945,32748,Graduate,STEM,0
8946,33158,Masters,STEM,0
8947,21741,Graduate,STEM,0
8948,7157,Masters,STEM,0
8949,7158,Graduate,STEM,0
8950,27867,Graduate,STEM,0
8951,12705,Graduate,Business Degree,0
8952,345,Graduate,Other,0
8953,25731,Masters,No Major,0
8954,1326,Graduate,No Major,0
8955,21557,Graduate,STEM,0
8956,26592,Graduate,No Major,0
8957,9373,Graduate,STEM,0
8958,14399,Graduate,STEM,0
8959,24924,Masters,STEM,0
8960,13805,Graduate,STEM,0
8961,23545,Graduate,STEM,0
8962,28661,Masters,STEM,0
8963,6886,High School,STEM,0
8964,2660,Masters,STEM,0
8965,4464,Graduate,Humanities,0
8967,33289,Masters,STEM,0
8968,8215,Graduate,STEM,0
8969,24457,Graduate,STEM,0
8970,978,Graduate,Other,0
8971,13192,High School,STEM,1
8972,19394,Graduate,STEM,0
8973,17663,Graduate,STEM,0
8974,17209,Graduate,STEM,0
8975,23653,Graduate,Other,0
8976,28908,Graduate,STEM,0
8977,13697,Masters,STEM,0
8978,22122,Masters,STEM,0
8979,10176,Masters,STEM,0
8980,6797,Graduate,STEM,0
8981,9007,Graduate,STEM,0
8982,227,Graduate,STEM,0
8983,2880,High School,STEM,0
8984,4172,Graduate,STEM,0
8985,16590,Graduate,STEM,1
8986,2333,Graduate,STEM,0
8987,22564,Graduate,STEM,0
8988,3510,Graduate,STEM,0
8989,29957,Masters,STEM,0
8990,5594,Graduate,STEM,0
8991,7673,Graduate,STEM,0
8992,3062,Graduate,STEM,0
8993,12047,Graduate,STEM,1
8994,21800,Graduate,STEM,0
8995,116,Graduate,STEM,0
8996,14906,Masters,No Major,0
8997,20510,Graduate,STEM,0
8998,18280,Graduate,No Major,0
8999,17446,Graduate,STEM,0
9000,23173,Graduate,STEM,0
9001,5325,Graduate,STEM,0
9002,24197,High School,STEM,0
9003,16924,Masters,Arts,0
9004,14803,Graduate,STEM,0
9005,24517,Graduate,STEM,0
9006,24399,Masters,STEM,0
9007,13559,Graduate,STEM,0
9008,5442,Graduate,STEM,0
9009,21535,Masters,Humanities,0
9010,15997,Graduate,STEM,0
9011,26096,Masters,STEM,0
9012,22486,Phd,Humanities,0
9013,15401,Graduate,STEM,1
9014,15739,Masters,STEM,0
9015,21556,Graduate,STEM,1
9016,45,Graduate,STEM,0
9017,13451,High School,STEM,0
9018,10135,Graduate,Humanities,1
9019,22647,Graduate,STEM,0
9020,191,Graduate,STEM,0
9021,25789,Graduate,STEM,0
9022,11808,Graduate,STEM,0
9023,19087,Graduate,STEM,0
9024,12774,Graduate,STEM,0
9025,32685,Masters,STEM,1
9026,4345,Masters,STEM,1
9027,126,High School,STEM,0
9028,10596,Graduate,STEM,0
9029,13200,High School,STEM,1
9030,7861,Graduate,STEM,1
9031,1615,High School,STEM,0
9033,6205,Graduate,STEM,0
9034,10595,Graduate,STEM,0
9035,6966,Graduate,STEM,0
9036,5995,Graduate,STEM,0
9037,26141,Graduate,STEM,0
9038,17738,Graduate,STEM,1
9039,4965,Masters,STEM,0
9040,30405,Graduate,STEM,0
9041,10989,Masters,STEM,0
9042,32025,Masters,STEM,0
9043,3071,Graduate,No Major,0
9044,26515,Graduate,STEM,1
9045,1086,Graduate,STEM,0
9046,22632,Graduate,STEM,0
9047,334,Graduate,STEM,0
9048,3176,Graduate,STEM,0
9049,12993,Graduate,STEM,0
9050,11100,Phd,STEM,0
9051,18192,Graduate,STEM,0
9052,21723,Masters,STEM,0
9053,21616,Graduate,Other,1
9054,17427,Masters,STEM,0
9055,27426,Graduate,STEM,1
9056,1231,Graduate,STEM,0
9057,15610,Graduate,STEM,0
9058,22328,Graduate,STEM,0
9059,16687,Graduate,STEM,1
9060,4339,Graduate,STEM,0
9061,577,Graduate,STEM,0
9062,27643,Graduate,STEM,0
9063,1394,Graduate,STEM,0
9064,5406,Graduate,STEM,0
9065,14798,Graduate,STEM,0
9066,17678,Graduate,STEM,1
9067,24432,Masters,STEM,0
9068,19870,High School,STEM,1
9069,7354,Graduate,STEM,0
9070,30914,Masters,STEM,0
9071,28066,Graduate,STEM,0
9072,13161,Masters,STEM,0
9073,20465,Graduate,STEM,0
9074,31552,Graduate,STEM,0
9075,32804,Graduate,STEM,0
9076,6903,Graduate,STEM,0
9077,22831,Masters,STEM,0
9078,27198,Masters,STEM,0
9079,27301,Graduate,STEM,1
9080,17947,Primary School,STEM,0
9081,26659,Graduate,STEM,0
9082,27075,Masters,STEM,0
9083,14335,Graduate,STEM,1
9084,10738,Graduate,STEM,0
9085,27827,Graduate,STEM,1
9086,22951,Graduate,STEM,0
9087,15313,Masters,STEM,0
9088,32469,Graduate,STEM,0
9089,1782,Graduate,STEM,0
9090,13408,Graduate,STEM,0
9091,14454,High School,STEM,0
9092,32349,Graduate,STEM,0
9093,26566,Masters,STEM,0
9094,33070,Graduate,STEM,0
9095,21654,Graduate,STEM,0
9096,5327,Masters,STEM,0
9097,2959,Graduate,STEM,0
9098,23377,Graduate,STEM,0
9099,22386,Graduate,STEM,1
9100,31718,Graduate,STEM,0
9101,9661,Masters,STEM,0
9102,16006,Graduate,STEM,0
9103,15035,Graduate,STEM,0
9104,4456,Masters,STEM,1
9105,32754,Graduate,STEM,1
9106,10125,Graduate,Business Degree,0
9107,5423,Masters,STEM,1
9108,7093,Masters,STEM,0
9109,18989,High School,STEM,0
9110,9539,Masters,STEM,0
9111,22327,Masters,STEM,0
9112,9071,Masters,STEM,0
9113,1037,Masters,STEM,0
9114,24985,Graduate,STEM,0
9115,17462,Masters,STEM,0
9116,1758,Masters,STEM,0
9117,13184,Masters,STEM,0
9118,1383,Graduate,STEM,0
9119,15573,Graduate,STEM,0
9120,12368,Graduate,STEM,0
9121,18430,Graduate,STEM,1
9122,19305,Masters,STEM,0
9123,29173,Graduate,STEM,0
9124,33203,Graduate,STEM,0
9125,14228,Graduate,STEM,0
9126,17986,Graduate,STEM,0
9127,17602,Graduate,STEM,0
9128,10218,Masters,STEM,0
9129,20645,Graduate,STEM,0
9130,23818,Masters,STEM,0
9131,26586,Graduate,STEM,0
9132,53,High School,STEM,0
9133,12838,Masters,STEM,0
9134,4858,Masters,Other,1
9135,16380,Graduate,STEM,1
9136,468,Graduate,STEM,0
9137,8033,Graduate,STEM,1
9139,16055,Graduate,STEM,0
9140,2988,Graduate,STEM,0
9141,30440,Graduate,STEM,0
9142,8382,High School,STEM,0
9143,24790,Graduate,Humanities,1
9144,32814,Masters,STEM,0
9145,6466,Graduate,STEM,0
9146,12080,Graduate,STEM,1
9147,28954,Graduate,Humanities,1
9148,722,Graduate,STEM,0
9149,23282,High School,STEM,1
9150,19337,Masters,STEM,1
9151,1996,Masters,Arts,1
9152,18890,Graduate,Other,1
9153,16643,Graduate,STEM,0
9154,31825,Graduate,Other,0
9155,21695,Graduate,STEM,1
9156,22041,Masters,STEM,0
9157,8912,Graduate,STEM,0
9158,13540,Masters,STEM,0
9159,19569,Masters,STEM,1
9160,25147,Graduate,STEM,0
9161,15069,Graduate,STEM,1
9162,16726,Masters,Humanities,1
9164,3462,Masters,STEM,1
9165,2475,Graduate,STEM,0
9166,19708,Graduate,Business Degree,0
9167,17848,Graduate,STEM,0
9168,30082,Graduate,STEM,1
9169,28720,Graduate,STEM,0
9170,11928,Graduate,No Major,0
9171,13815,High School,STEM,1
9172,19388,Graduate,STEM,1
9173,26846,Graduate,STEM,1
9174,24346,Graduate,STEM,0
9175,32287,Graduate,STEM,0
9177,14617,Graduate,STEM,0
9178,3629,Graduate,STEM,0
9179,4604,Masters,STEM,0
9180,13585,Graduate,STEM,0
9181,28919,Graduate,No Major,0
9182,11546,Graduate,STEM,0
9183,6807,High School,STEM,0
9184,28649,Graduate,STEM,0
9185,11493,High School,STEM,0
9186,10358,Graduate,STEM,1
9187,23195,Graduate,Humanities,0
9188,29470,Graduate,STEM,0
9189,30654,Graduate,STEM,1
9190,15933,Graduate,STEM,0
9191,32185,Graduate,STEM,1
9192,20364,Graduate,STEM,0
9193,30929,Graduate,STEM,1
9194,2680,Graduate,STEM,0
9195,6791,Graduate,Humanities,0
9196,17458,Masters,Humanities,1
9197,7206,Graduate,No Major,1
9199,24257,Graduate,Business Degree,1
9200,4389,Graduate,STEM,0
9201,22384,Graduate,STEM,0
9202,13134,Masters,STEM,0
9203,33092,Graduate,STEM,0
9204,12244,Graduate,Humanities,1
9205,297,Graduate,STEM,0
9207,5919,Masters,Humanities,1
9208,14744,Masters,STEM,0
9209,15509,High School,STEM,0
9210,9299,Graduate,STEM,0
9211,31490,Graduate,STEM,0
9213,9294,Graduate,STEM,0
9214,27292,Graduate,STEM,0
9215,25782,Graduate,Business Degree,0
9216,26944,Graduate,STEM,1
9217,31185,Graduate,No Major,1
9218,23114,Masters,STEM,0
9219,28105,Graduate,STEM,0
9220,20284,Masters,STEM,0
9221,14656,Graduate,STEM,1
9222,16012,Graduate,STEM,0
9223,26007,Graduate,STEM,0
9224,3930,Graduate,STEM,0
9225,32849,Graduate,STEM,1
9226,15007,Graduate,STEM,0
9227,23506,Graduate,STEM,1
9228,22334,Graduate,STEM,0
9229,488,Graduate,STEM,0
9230,31491,Graduate,STEM,0
9231,21863,Masters,STEM,0
9232,10133,Graduate,STEM,0
9233,10346,Masters,STEM,0
9234,11908,Graduate,STEM,1
9235,9529,Graduate,Arts,1
9236,11586,High School,STEM,0
9238,22847,Graduate,STEM,0
9239,12930,Graduate,STEM,1
9240,27325,Graduate,STEM,0
9241,18809,Graduate,STEM,1
9242,16538,Graduate,STEM,0
9243,18930,Graduate,STEM,0
9244,23181,Graduate,STEM,1
9245,11366,Graduate,STEM,0
9246,17727,Graduate,STEM,0
9247,21109,Graduate,STEM,0
9248,3321,Masters,STEM,0
9249,30422,Graduate,STEM,0
9250,7818,High School,STEM,0
9251,18567,High School,STEM,0
9252,30762,Masters,STEM,1
9253,6683,Masters,STEM,0
9254,15386,Graduate,STEM,0
9255,4220,Graduate,STEM,1
9256,12046,High School,STEM,1
9257,4467,Graduate,STEM,1
9258,28922,Masters,Other,0
9259,14746,Graduate,STEM,0
9260,28896,Graduate,STEM,0
9261,5435,High School,STEM,0
9262,29802,Graduate,STEM,0
9263,30059,Masters,STEM,0
9264,27316,Graduate,STEM,0
9265,19874,Graduate,STEM,0
9266,31866,Graduate,STEM,0
9267,4795,Masters,Humanities,0
9268,32532,Graduate,STEM,0
9269,14304,Graduate,STEM,0
9270,33287,Graduate,STEM,1
9271,26618,Masters,STEM,1
9272,13765,Graduate,STEM,0
9273,7889,Graduate,STEM,0
9274,25071,Graduate,STEM,0
9275,20973,High School,STEM,1
9276,9511,Graduate,STEM,0
9277,32040,Graduate,STEM,1
9278,28809,Graduate,STEM,0
9279,20588,Masters,STEM,0
9280,29487,Graduate,STEM,0
9281,33152,Masters,STEM,0
9282,30322,Graduate,STEM,0
9283,30097,Masters,STEM,0
9284,20246,Graduate,STEM,0
9285,23115,Graduate,STEM,1
9287,1144,Graduate,STEM,1
9288,6187,High School,STEM,0
9289,24438,Graduate,STEM,0
9290,21254,Graduate,STEM,0
9291,27185,Graduate,STEM,1
9292,1623,Graduate,STEM,0
9293,24906,Masters,STEM,0
9294,4342,Graduate,Business Degree,0
9295,18324,Graduate,STEM,0
9296,8096,Graduate,STEM,0
9297,7649,Graduate,STEM,1
9298,12103,Masters,STEM,0
9299,5723,Graduate,STEM,0
9300,21212,Masters,STEM,1
9301,11551,Graduate,Other,0
9302,16800,Masters,STEM,1
9303,32127,Graduate,STEM,0
9304,30030,Graduate,STEM,0
9305,29720,High School,STEM,0
9306,24588,Masters,STEM,0
9307,2193,Graduate,STEM,1
9308,15357,Graduate,Business Degree,0
9309,14489,Masters,STEM,0
9310,23011,Graduate,STEM,0
9311,13029,Graduate,STEM,0
9312,17815,Graduate,STEM,1
9313,19877,Graduate,STEM,0
9314,24603,High School,STEM,0
9315,20209,Graduate,STEM,0
9316,4043,Graduate,STEM,0
9317,32063,High School,STEM,0
9318,23743,High School,STEM,0
9319,25335,Primary School,STEM,0
9320,5264,High School,STEM,0
9321,12618,Graduate,STEM,0
9322,16066,Graduate,STEM,0
9323,12911,High School,STEM,0
9324,27378,Primary School,STEM,0
9325,20049,Graduate,STEM,0
9326,5848,Phd,STEM,1
9327,9225,Graduate,Arts,0
9328,20982,Graduate,STEM,0
9329,15854,Graduate,STEM,0
9330,564,Graduate,STEM,1
9331,26610,Graduate,STEM,0
9332,33,Graduate,STEM,0
9333,28424,Graduate,STEM,0
9334,29443,Masters,STEM,0
9335,12950,Graduate,STEM,0
9336,14498,Graduate,STEM,1
9337,20590,Graduate,STEM,1
9338,26820,Graduate,STEM,0
9339,28428,High School,STEM,0
9340,6565,Masters,STEM,1
9341,26331,Graduate,STEM,1
9342,15792,Graduate,STEM,0
9343,245,Graduate,STEM,0
9344,20087,Masters,STEM,0
9345,27919,Graduate,STEM,0
9346,15568,Masters,STEM,1
9347,13850,Graduate,STEM,0
9348,24460,Graduate,STEM,0
9349,14915,Graduate,STEM,1
9350,4457,Masters,STEM,0
9351,1848,Masters,STEM,1
9352,28239,Graduate,STEM,1
9353,21306,Graduate,STEM,0
9354,24151,Graduate,Humanities,1
9355,1322,Masters,STEM,1
9356,23419,Masters,STEM,0
9357,25184,Graduate,Business Degree,1
9358,17955,Graduate,STEM,0
9359,30274,Graduate,Other,0
9360,22800,High School,STEM,1
9361,25809,Graduate,STEM,0
9362,21264,Masters,STEM,0
9363,13927,High School,STEM,0
9364,23399,Graduate,STEM,0
9365,23600,Graduate,STEM,0
9366,11461,Masters,STEM,0
9367,27968,Masters,STEM,0
9368,27499,Masters,Humanities,0
9369,6266,Graduate,STEM,0
9370,11628,High School,STEM,0
9371,5474,Masters,STEM,0
9372,21569,High School,STEM,0
9373,12448,Graduate,STEM,0
9374,28142,Graduate,STEM,0
9375,1939,Masters,STEM,0
9376,1949,Graduate,STEM,0
9377,1288,Graduate,STEM,0
9378,5445,Graduate,STEM,1
9379,9856,Masters,STEM,1
9380,21883,Graduate,Humanities,0
9381,2999,High School,STEM,1
9382,9919,Graduate,STEM,0
9383,17382,Graduate,STEM,1
9384,22004,Graduate,STEM,0
9386,20518,Graduate,STEM,1
9387,32189,Graduate,STEM,1
9388,11010,Graduate,STEM,1
9389,6540,Graduate,STEM,0
9390,33101,Graduate,STEM,0
9391,30753,Graduate,STEM,1
9392,5892,Graduate,STEM,1
9393,14911,Graduate,STEM,0
9394,32275,Masters,STEM,0
9395,2553,Masters,STEM,1
9396,13553,Masters,STEM,1
9397,5356,Graduate,STEM,0
9398,11799,Masters,Humanities,0
9399,14450,Masters,STEM,1
9400,29522,Graduate,Arts,1
9401,9709,Graduate,STEM,0
9402,14010,Graduate,STEM,1
9403,9481,Graduate,STEM,0
9404,9516,Graduate,STEM,0
9405,27329,Graduate,STEM,0
9406,30055,Graduate,STEM,0
9408,26208,Graduate,STEM,0
9409,30952,Graduate,STEM,0
9410,29280,Masters,STEM,0
9411,33274,Masters,STEM,0
9412,9334,Graduate,STEM,0
9413,17022,Primary School,STEM,0
9414,13351,Graduate,STEM,0
9415,1913,Graduate,STEM,0
9416,14385,Graduate,STEM,1
9417,20609,Masters,STEM,0
9418,15126,Graduate,STEM,0
9419,3013,Graduate,STEM,1
9420,17627,Graduate,STEM,0
9421,30304,Masters,STEM,0
9422,23017,Graduate,STEM,1
9423,1619,High School,STEM,1
9424,16412,High School,STEM,0
9425,23436,Graduate,STEM,0
9426,16662,Graduate,STEM,0
9427,18228,Graduate,STEM,0
9428,29834,Graduate,STEM,1
9429,20749,Graduate,STEM,0
9430,21053,Masters,STEM,0
9431,26234,High School,STEM,1
9432,24824,Phd,Humanities,0
9433,11056,Graduate,STEM,1
9434,32009,Graduate,STEM,1
9435,12717,Graduate,No Major,0
9436,6500,Graduate,STEM,0
9437,13099,Masters,STEM,1
9438,4540,Graduate,STEM,0
9439,22670,Graduate,STEM,0
9440,8994,Graduate,Humanities,0
9441,20127,Graduate,STEM,0
9442,18887,Graduate,STEM,0
9443,1462,Graduate,STEM,0
9444,15935,Graduate,STEM,0
9445,27087,Masters,STEM,0
9446,23293,High School,STEM,1
9447,27900,Graduate,STEM,1
9448,29207,Graduate,STEM,0
9449,17207,Graduate,STEM,1
9450,25513,Graduate,Arts,0
9451,29362,Graduate,STEM,0
9452,3261,Graduate,STEM,0
9453,19447,Graduate,STEM,1
9454,22228,Graduate,STEM,1
9455,22092,High School,STEM,0
9456,13970,Graduate,STEM,0
9457,5896,Graduate,STEM,0
9458,17101,Graduate,STEM,0
9459,7502,High School,STEM,0
9460,15197,High School,STEM,0
9461,31074,Graduate,STEM,0
9462,459,Masters,STEM,0
9463,6348,High School,STEM,1
9464,11050,Graduate,Humanities,0
9465,8186,Graduate,STEM,1
9466,73,Graduate,STEM,0
