,enrollee_id,company_size,company_type,target
10225,15495,1000through4999,Pvt Ltd,0
10226,1854,50through99,Pvt Ltd,0
10227,27631,10through49,Pvt Ltd,1
10228,21910,50through99,Pvt Ltd,0
10229,16616,100through500,Funded Startup,0
10230,3315,<10,Pvt Ltd,0
10231,2785,50through99,Pvt Ltd,0
10232,16221,500through999,Pvt Ltd,0
10233,15749,5000through9999,Public Sector,0
10235,24692,1000through4999,Pvt Ltd,0
10236,32011,10000+,Pvt Ltd,0
10237,20674,50through99,Pvt Ltd,0
10238,22852,100through500,Pvt Ltd,0
10239,7934,100through500,Pvt Ltd,0
10240,30625,50through99,Pvt Ltd,1
10241,4233,50through99,Pvt Ltd,0
10242,13038,50through99,Pvt Ltd,0
10243,16378,10000+,Pvt Ltd,0
10245,26380,50through99,Pvt Ltd,1
10246,8642,50through99,Pvt Ltd,0
10247,3988,1000through4999,Pvt Ltd,0
10248,24186,1000through4999,NGO,1
10249,11455,10000+,Pvt Ltd,1
10250,1875,<10,Pvt Ltd,1
10251,11286,50through99,Pvt Ltd,1
10252,8165,50through99,Pvt Ltd,0
10253,17951,500through999,Pvt Ltd,0
10254,27782,50through99,Pvt Ltd,0
10255,7507,50through99,Pvt Ltd,1
10256,12562,10through49,Funded Startup,1
10257,5783,100through500,Pvt Ltd,0
10258,1932,100through500,Pvt Ltd,0
10259,13565,50through99,Pvt Ltd,1
10260,2407,10000+,Pvt Ltd,0
10261,14049,50through99,Pvt Ltd,0
10262,20394,100through500,Pvt Ltd,0
10263,25646,50through99,Pvt Ltd,1
10264,21641,50through99,Pvt Ltd,1
10265,15664,100through500,NGO,0
10266,26316,5000through9999,Pvt Ltd,1
10267,25527,100through500,Pvt Ltd,0
10268,8704,10000+,Pvt Ltd,0
10269,11110,500through999,Pvt Ltd,0
10270,31913,50through99,Pvt Ltd,0
10271,3724,1000through4999,Pvt Ltd,0
10272,22898,100through500,Pvt Ltd,0
10273,27839,50through99,Pvt Ltd,0
10274,8194,50through99,Pvt Ltd,0
10275,19936,50through99,Pvt Ltd,1
10276,914,100through500,Pvt Ltd,0
10277,19506,5000through9999,Public Sector,0
10278,1766,10000+,Pvt Ltd,0
10279,26472,100through500,Pvt Ltd,0
10280,5638,50through99,Pvt Ltd,0
10281,9360,1000through4999,Public Sector,0
10282,9550,50through99,Pvt Ltd,0
10283,20190,100through500,Public Sector,0
10284,6350,100through500,Pvt Ltd,0
10285,19308,<10,Pvt Ltd,0
10286,30140,50through99,Pvt Ltd,1
10287,18624,5000through9999,Pvt Ltd,1
10288,7744,50through99,Early Stage Startup,0
10289,14723,<10,Early Stage Startup,0
10290,2200,50through99,Pvt Ltd,0
10291,18923,50through99,Pvt Ltd,1
10292,31088,<10,Early Stage Startup,0
10293,13401,1000through4999,Pvt Ltd,0
10294,19440,50through99,Pvt Ltd,1
10295,22897,50through99,Pvt Ltd,1
10296,12603,50through99,Pvt Ltd,1
10297,19628,<10,Early Stage Startup,0
10298,10088,10000+,Pvt Ltd,0
10299,3873,10through49,Pvt Ltd,1
10300,15941,50through99,Pvt Ltd,0
10301,24840,50through99,Pvt Ltd,0
10302,7917,50through99,Pvt Ltd,0
10303,24719,50through99,Pvt Ltd,1
10304,2901,50through99,Pvt Ltd,0
10306,3719,50through99,Public Sector,0
10307,31846,10000+,Pvt Ltd,0
10308,7170,50through99,Pvt Ltd,1
10309,17420,50through99,Pvt Ltd,1
10310,2288,50through99,Pvt Ltd,1
10311,6386,50through99,Pvt Ltd,1
10312,1359,10through49,Funded Startup,0
10313,10194,50through99,Pvt Ltd,0
10314,7984,100through500,Pvt Ltd,0
10315,11074,10000+,Public Sector,0
10316,6437,5000through9999,Public Sector,0
10317,14256,10through49,Pvt Ltd,0
10318,9869,50through99,Funded Startup,0
10319,30278,50through99,Pvt Ltd,0
10320,30778,50through99,Pvt Ltd,0
10321,24406,50through99,Pvt Ltd,1
10322,9480,50through99,Pvt Ltd,0
10323,11989,5000through9999,Pvt Ltd,0
10324,25055,10000+,Pvt Ltd,0
10325,6973,500through999,Pvt Ltd,0
10326,23744,10through49,Pvt Ltd,0
10327,31350,10000+,Pvt Ltd,0
10328,27428,50through99,Pvt Ltd,0
10329,19940,50through99,Pvt Ltd,0
10330,9995,50through99,Pvt Ltd,0
10331,6075,100through500,Pvt Ltd,0
10333,22011,<10,Pvt Ltd,0
10334,16259,<10,NGO,1
10335,2873,50through99,Pvt Ltd,0
10336,30211,50through99,Pvt Ltd,0
10338,27918,50through99,Pvt Ltd,0
10339,4861,50through99,Pvt Ltd,1
10340,23062,1000through4999,Public Sector,0
10341,30599,50through99,Pvt Ltd,0
10342,22321,50through99,Pvt Ltd,0
10343,32993,50through99,NGO,0
10344,15872,50through99,Pvt Ltd,0
10345,4239,50through99,Pvt Ltd,0
10346,17410,100through500,Pvt Ltd,0
10347,7362,50through99,Pvt Ltd,1
10348,10972,10000+,Pvt Ltd,0
10349,13169,10through49,Pvt Ltd,0
10350,1834,50through99,Pvt Ltd,0
10351,411,500through999,Pvt Ltd,0
10352,2233,<10,Pvt Ltd,1
10353,17473,1000through4999,Pvt Ltd,0
10354,26952,500through999,Pvt Ltd,0
10355,26745,50through99,Pvt Ltd,0
10356,28235,50through99,Pvt Ltd,1
10357,13625,<10,Pvt Ltd,0
10358,9452,10000+,Pvt Ltd,0
10359,8227,1000through4999,Pvt Ltd,0
10360,18675,50through99,Pvt Ltd,0
10361,27954,1000through4999,Pvt Ltd,0
10363,9118,50through99,Pvt Ltd,0
10364,29286,1000through4999,Pvt Ltd,0
10365,13510,10through49,Pvt Ltd,0
10366,5385,10000+,Pvt Ltd,0
10367,10914,50through99,Pvt Ltd,0
10368,31120,1000through4999,Pvt Ltd,0
10369,30828,10through49,Pvt Ltd,0
10370,8717,100through500,Pvt Ltd,1
10371,10638,50through99,Pvt Ltd,1
10372,23681,50through99,NGO,0
10373,16476,50through99,Pvt Ltd,1
10374,28557,10through49,Pvt Ltd,0
10375,14079,100through500,Funded Startup,1
10376,3946,10000+,Pvt Ltd,0
10377,11534,50through99,Pvt Ltd,0
10378,7586,1000through4999,Pvt Ltd,0
10379,12573,100through500,Pvt Ltd,0
10380,5451,10through49,Pvt Ltd,0
10381,19562,<10,Early Stage Startup,0
10382,17187,100through500,NGO,0
10384,5159,50through99,Pvt Ltd,0
10385,8275,50through99,Pvt Ltd,0
10386,21424,1000through4999,Pvt Ltd,1
10387,1109,100through500,Pvt Ltd,0
10388,32358,10through49,Pvt Ltd,0
10389,11487,<10,Pvt Ltd,0
10390,5914,100through500,Pvt Ltd,0
10391,23946,50through99,Pvt Ltd,0
10392,20442,100through500,Pvt Ltd,0
10393,16674,50through99,Pvt Ltd,0
10394,1919,10through49,NGO,0
10395,3990,50through99,Pvt Ltd,0
10396,13588,10through49,Funded Startup,0
10397,13620,10through49,Pvt Ltd,0
10398,2276,50through99,Pvt Ltd,0
10399,18380,10000+,Pvt Ltd,0
10400,29106,50through99,Pvt Ltd,0
10401,19463,10000+,Pvt Ltd,0
10402,6614,50through99,Pvt Ltd,0
10404,28637,50through99,Pvt Ltd,1
10405,24636,100through500,Pvt Ltd,0
10406,5629,<10,Pvt Ltd,1
10407,33220,10000+,Public Sector,0
10408,20350,50through99,Pvt Ltd,0
10409,20420,100through500,Public Sector,0
10410,24002,50through99,Funded Startup,0
10411,23022,50through99,Pvt Ltd,1
10412,856,10through49,Early Stage Startup,0
10413,21521,1000through4999,Pvt Ltd,0
10414,19663,50through99,Pvt Ltd,1
10415,7760,50through99,Pvt Ltd,0
10416,15149,50through99,Pvt Ltd,1
10417,25381,50through99,Pvt Ltd,0
10419,7735,50through99,Pvt Ltd,0
10420,25307,100through500,Pvt Ltd,1
10421,29377,50through99,Pvt Ltd,1
10422,26521,50through99,Pvt Ltd,0
10423,33078,100through500,Funded Startup,1
10424,9779,5000through9999,NGO,0
10425,5657,5000through9999,Pvt Ltd,0
10427,17196,1000through4999,Pvt Ltd,0
10428,22960,<10,Funded Startup,0
10429,9117,50through99,Pvt Ltd,1
10431,12269,10through49,Funded Startup,0
10432,12161,50through99,Pvt Ltd,0
10433,4235,50through99,Funded Startup,1
10434,19469,50through99,Pvt Ltd,1
10435,23975,5000through9999,Public Sector,0
10436,28402,10000+,Pvt Ltd,0
10437,417,10through49,Funded Startup,0
10438,19254,10000+,Pvt Ltd,0
10439,28310,50through99,Pvt Ltd,1
10440,6856,5000through9999,Pvt Ltd,0
10441,9454,50through99,Pvt Ltd,0
10442,33332,100through500,Funded Startup,0
10443,26935,50through99,Pvt Ltd,0
10444,10904,50through99,Pvt Ltd,0
10445,23731,10000+,Pvt Ltd,0
10446,26811,50through99,Pvt Ltd,0
10447,23496,50through99,Pvt Ltd,0
10448,29405,10through49,Funded Startup,0
10449,12959,50through99,Pvt Ltd,1
10450,18919,500through999,Pvt Ltd,0
10451,20937,10000+,Pvt Ltd,0
10452,17298,10000+,Public Sector,0
10453,3638,50through99,Pvt Ltd,1
10454,12673,100through500,Pvt Ltd,0
10455,4895,100through500,Pvt Ltd,0
10456,7655,10000+,Pvt Ltd,1
10457,22285,100through500,Pvt Ltd,0
10458,20040,100through500,Pvt Ltd,0
10459,1364,100through500,Pvt Ltd,0
10460,27466,50through99,Pvt Ltd,0
10461,21150,500through999,Pvt Ltd,0
10462,30943,50through99,Pvt Ltd,0
10463,29666,50through99,Pvt Ltd,0
10464,2918,500through999,Pvt Ltd,0
10465,11504,50through99,Pvt Ltd,0
10466,21964,10through49,Pvt Ltd,0
10467,20251,50through99,Pvt Ltd,0
10468,293,50through99,Pvt Ltd,0
10469,22931,50through99,Pvt Ltd,0
10470,4665,50through99,NGO,0
10471,9669,50through99,Pvt Ltd,0
10472,31002,50through99,Pvt Ltd,1
10473,30275,50through99,Pvt Ltd,0
10474,33184,1000through4999,Pvt Ltd,0
10475,27369,100through500,Pvt Ltd,0
10476,11871,50through99,Pvt Ltd,1
10477,15673,5000through9999,Pvt Ltd,0
10479,8789,100through500,NGO,0
10480,24792,<10,Pvt Ltd,0
10481,30413,10000+,Pvt Ltd,0
10482,5233,50through99,Pvt Ltd,1
10483,2992,100through500,NGO,0
10484,16889,50through99,Pvt Ltd,0
10485,33032,50through99,Pvt Ltd,0
10486,20868,100through500,Pvt Ltd,1
10487,5776,1000through4999,Pvt Ltd,0
10488,31101,500through999,Pvt Ltd,0
10489,29986,100through500,Pvt Ltd,0
10490,10502,100through500,Pvt Ltd,0
10491,12973,50through99,Funded Startup,0
10492,1594,10through49,Pvt Ltd,0
10493,23155,50through99,Pvt Ltd,0
10494,23145,10000+,Pvt Ltd,0
10495,4585,<10,Pvt Ltd,0
10496,18096,<10,Public Sector,0
10497,6754,1000through4999,Public Sector,0
10498,25356,10000+,Pvt Ltd,0
10499,30516,10through49,Pvt Ltd,0
10500,15614,100through500,Pvt Ltd,0
10501,9215,50through99,Public Sector,1
10502,28761,10through49,Pvt Ltd,0
10503,28667,100through500,Pvt Ltd,0
10504,3104,50through99,Pvt Ltd,0
10505,19808,100through500,Pvt Ltd,0
10506,21806,50through99,Pvt Ltd,1
10507,2559,<10,Early Stage Startup,0
10508,27780,50through99,Pvt Ltd,0
10509,20123,50through99,Pvt Ltd,1
10510,2239,50through99,Pvt Ltd,0
10511,5990,10through49,Early Stage Startup,1
10512,30172,5000through9999,Public Sector,0
10513,1311,50through99,Pvt Ltd,1
10514,18279,50through99,Pvt Ltd,0
10515,3856,50through99,Pvt Ltd,0
10516,3393,100through500,Pvt Ltd,0
10517,25907,100through500,Pvt Ltd,0
10518,12377,100through500,Funded Startup,0
10519,32806,100through500,Pvt Ltd,1
10520,8118,50through99,Pvt Ltd,0
10521,29936,50through99,Pvt Ltd,0
10522,14565,100through500,Pvt Ltd,0
10523,31890,50through99,Pvt Ltd,0
10524,21980,50through99,Pvt Ltd,0
10525,15090,50through99,Pvt Ltd,0
10526,26529,50through99,NGO,0
10527,12964,10000+,Pvt Ltd,1
10528,32940,50through99,Pvt Ltd,0
10529,5360,5000through9999,Pvt Ltd,0
10530,23945,100through500,Pvt Ltd,0
10532,21834,10000+,Pvt Ltd,0
10533,19107,50through99,Pvt Ltd,0
10534,19594,50through99,Pvt Ltd,0
10535,13355,10000+,Pvt Ltd,0
10536,11209,10000+,Pvt Ltd,0
10537,17391,10through49,Funded Startup,0
10538,1084,10000+,Pvt Ltd,0
10539,18644,10through49,Pvt Ltd,0
10540,33079,1000through4999,Pvt Ltd,0
10541,600,50through99,Pvt Ltd,0
10542,16842,100through500,NGO,0
10543,6198,10through49,Pvt Ltd,1
10544,24205,50through99,Pvt Ltd,0
10545,31442,50through99,Pvt Ltd,0
10546,27907,5000through9999,Pvt Ltd,0
10548,805,100through500,Pvt Ltd,0
10549,7886,50through99,Pvt Ltd,0
10550,13413,500through999,Pvt Ltd,0
10551,22198,50through99,Pvt Ltd,1
10552,19675,10000+,Pvt Ltd,1
10553,13242,50through99,Pvt Ltd,1
10554,5229,50through99,Pvt Ltd,1
10555,22729,100through500,Pvt Ltd,0
10556,9981,50through99,Pvt Ltd,0
10557,23004,50through99,Funded Startup,0
10558,31221,50through99,Pvt Ltd,1
10559,7943,<10,Pvt Ltd,0
10560,28430,<10,Pvt Ltd,0
10561,20655,1000through4999,Pvt Ltd,1
10562,11575,100through500,Pvt Ltd,0
10563,9615,<10,Pvt Ltd,0
10564,22252,10000+,Pvt Ltd,0
10565,17906,50through99,Pvt Ltd,0
10566,11832,100through500,Pvt Ltd,0
10567,27258,100through500,Pvt Ltd,0
10568,25975,50through99,Pvt Ltd,0
10569,29901,100through500,Funded Startup,0
10571,31312,100through500,Pvt Ltd,0
10572,14974,100through500,NGO,0
10573,29503,500through999,Pvt Ltd,0
10574,4990,50through99,Pvt Ltd,0
10575,9342,50through99,Pvt Ltd,0
10576,28264,5000through9999,Pvt Ltd,0
10577,29380,5000through9999,Pvt Ltd,0
10578,33076,50through99,Pvt Ltd,1
10580,32927,50through99,Public Sector,0
10581,13725,50through99,Funded Startup,0
10582,9432,1000through4999,Pvt Ltd,0
10583,10713,10through49,Pvt Ltd,0
10584,4812,<10,Pvt Ltd,0
10585,609,100through500,Pvt Ltd,0
10586,4625,50through99,Pvt Ltd,0
10587,14195,50through99,Pvt Ltd,0
10588,806,100through500,Pvt Ltd,0
10589,10378,50through99,Pvt Ltd,0
10590,6184,50through99,Pvt Ltd,0
10591,5450,100through500,Pvt Ltd,0
10592,19270,50through99,Pvt Ltd,0
10593,4982,100through500,Pvt Ltd,0
10594,6125,100through500,Pvt Ltd,0
10595,25734,50through99,Pvt Ltd,1
10596,13115,500through999,Pvt Ltd,0
10597,28725,50through99,Pvt Ltd,0
10598,5761,10000+,Pvt Ltd,0
10599,15643,10000+,Pvt Ltd,0
10600,19733,500through999,Pvt Ltd,0
10601,20528,10000+,Pvt Ltd,0
10602,18520,10through49,Pvt Ltd,0
10603,28232,50through99,Pvt Ltd,1
10604,24877,10000+,Pvt Ltd,0
10605,18065,500through999,Pvt Ltd,0
10606,10545,1000through4999,Pvt Ltd,0
10607,4612,50through99,Pvt Ltd,0
10608,5271,50through99,Pvt Ltd,0
10609,13860,50through99,Funded Startup,0
10610,17880,50through99,Pvt Ltd,0
10612,32992,10through49,Pvt Ltd,0
10613,12984,10000+,Pvt Ltd,0
10614,7389,10through49,Pvt Ltd,1
10615,19074,50through99,Pvt Ltd,1
10616,13675,50through99,Pvt Ltd,0
10617,11884,50through99,Pvt Ltd,1
10618,13077,1000through4999,Pvt Ltd,0
10619,17441,50through99,Pvt Ltd,0
10620,7944,<10,Early Stage Startup,1
10621,17014,10000+,Pvt Ltd,0
10622,31408,500through999,Pvt Ltd,0
10623,11711,50through99,Pvt Ltd,0
10624,29428,50through99,Pvt Ltd,0
10625,20223,10000+,Pvt Ltd,1
10626,4640,<10,Early Stage Startup,0
10627,13701,100through500,Pvt Ltd,0
10628,2265,10000+,Pvt Ltd,0
10629,29188,50through99,Public Sector,1
10630,24285,50through99,Funded Startup,1
10631,8490,1000through4999,Pvt Ltd,0
10632,17116,100through500,Pvt Ltd,0
10633,1925,50through99,Pvt Ltd,1
10634,15875,50through99,Pvt Ltd,0
10635,9825,10000+,NGO,0
10636,1909,50through99,Pvt Ltd,1
10637,28448,50through99,Pvt Ltd,1
10638,16693,10000+,Pvt Ltd,0
10639,29178,50through99,Pvt Ltd,1
10640,28994,1000through4999,Pvt Ltd,0
10641,3861,100through500,Pvt Ltd,0
10642,9391,10000+,Pvt Ltd,0
10643,18840,50through99,Pvt Ltd,0
10645,20259,50through99,Pvt Ltd,0
10646,10477,500through999,Pvt Ltd,0
10647,29524,50through99,Pvt Ltd,0
10648,1409,50through99,Pvt Ltd,0
10649,2710,10000+,Pvt Ltd,0
10650,2109,<10,Pvt Ltd,0
10651,11875,50through99,Pvt Ltd,1
10653,8052,100through500,Pvt Ltd,0
10654,2783,10through49,Pvt Ltd,1
10655,22710,50through99,Pvt Ltd,1
10657,11220,500through999,Pvt Ltd,0
10658,23923,10through49,Pvt Ltd,0
10659,29852,50through99,Pvt Ltd,0
10660,20055,100through500,Pvt Ltd,0
10661,13127,50through99,Pvt Ltd,0
10662,19033,50through99,Pvt Ltd,0
10663,28747,50through99,Pvt Ltd,0
10664,8187,50through99,Pvt Ltd,1
10665,10601,100through500,Public Sector,0
10666,5155,<10,Pvt Ltd,0
10667,20293,10000+,Pvt Ltd,1
10668,19858,10000+,Pvt Ltd,0
10669,7246,50through99,Pvt Ltd,0
10670,20481,10through49,Pvt Ltd,1
10671,2958,10through49,Pvt Ltd,1
10672,5645,100through500,Pvt Ltd,0
10673,3507,100through500,Pvt Ltd,0
10674,31004,50through99,Pvt Ltd,0
10675,496,100through500,Pvt Ltd,0
10676,19482,50through99,Pvt Ltd,1
10677,15692,10through49,Early Stage Startup,0
10678,2702,1000through4999,Pvt Ltd,0
10679,1029,50through99,Pvt Ltd,0
10680,8918,10through49,Pvt Ltd,0
10681,26300,100through500,Pvt Ltd,0
10682,24183,50through99,Pvt Ltd,1
10683,4658,50through99,Pvt Ltd,0
10684,8909,50through99,Pvt Ltd,0
10685,22309,10000+,Pvt Ltd,0
10686,19709,10through49,Pvt Ltd,0
10687,23603,50through99,Pvt Ltd,1
10688,17935,1000through4999,Public Sector,0
10689,21336,50through99,Pvt Ltd,0
10690,11253,10000+,Pvt Ltd,0
10691,33020,500through999,NGO,0
10692,13237,50through99,Pvt Ltd,1
10693,6227,50through99,Pvt Ltd,1
10694,9100,1000through4999,Pvt Ltd,0
10695,14633,50through99,Pvt Ltd,0
10696,5621,100through500,Public Sector,0
10697,32603,<10,Early Stage Startup,0
10698,16793,50through99,Pvt Ltd,0
10699,4721,500through999,Pvt Ltd,0
10700,13283,10000+,Pvt Ltd,0
10701,19274,50through99,Pvt Ltd,0
10702,16497,10through49,Pvt Ltd,1
10703,11073,50through99,Pvt Ltd,0
10704,25883,50through99,Pvt Ltd,1
10705,20310,100through500,NGO,0
10706,19157,10000+,Pvt Ltd,1
10707,1802,500through999,NGO,0
10708,32331,10000+,Pvt Ltd,0
10709,3451,10through49,Pvt Ltd,0
10710,990,50through99,Pvt Ltd,0
10711,26972,5000through9999,Pvt Ltd,0
10712,22179,50through99,Pvt Ltd,1
10713,25846,100through500,Pvt Ltd,0
10714,29197,100through500,Pvt Ltd,0
10715,13897,10through49,Public Sector,1
10716,11688,<10,Pvt Ltd,1
10717,2306,50through99,Public Sector,0
10718,1124,10000+,Public Sector,1
10719,2313,50through99,Pvt Ltd,0
10720,30758,50through99,Pvt Ltd,0
10721,1018,100through500,Pvt Ltd,1
10722,32985,50through99,Public Sector,1
10723,30782,500through999,Other,0
10724,13848,50through99,Pvt Ltd,0
10725,14237,50through99,Pvt Ltd,1
10726,8114,5000through9999,Pvt Ltd,0
10727,10261,1000through4999,Pvt Ltd,0
10728,5866,50through99,Pvt Ltd,0
10729,19852,10000+,Pvt Ltd,0
10730,13546,50through99,Pvt Ltd,0
10731,19236,50through99,Pvt Ltd,1
10732,6207,10000+,Pvt Ltd,0
10733,8389,50through99,Funded Startup,0
10734,16887,100through500,Pvt Ltd,0
10735,16945,50through99,Pvt Ltd,0
10736,26979,10through49,Pvt Ltd,1
10737,317,10000+,Pvt Ltd,0
10738,23563,5000through9999,Pvt Ltd,1
10739,15948,50through99,Public Sector,1
10740,5859,500through999,Pvt Ltd,0
10741,23622,10000+,Pvt Ltd,1
10742,21973,50through99,Pvt Ltd,0
10743,25864,50through99,Pvt Ltd,0
10744,10943,50through99,Pvt Ltd,1
10745,17172,<10,Early Stage Startup,0
10747,19005,50through99,Pvt Ltd,0
10749,11612,50through99,Pvt Ltd,0
10750,3119,50through99,Early Stage Startup,0
10751,10187,100through500,Pvt Ltd,0
10752,32700,10through49,Pvt Ltd,1
10753,9820,50through99,Pvt Ltd,1
10754,30490,<10,Pvt Ltd,0
10755,32039,10000+,Pvt Ltd,0
10756,27831,1000through4999,Pvt Ltd,0
10757,16238,10000+,Pvt Ltd,1
10758,29297,50through99,Pvt Ltd,1
10759,24743,50through99,Pvt Ltd,0
10760,26953,50through99,Pvt Ltd,1
10761,32899,50through99,Pvt Ltd,1
10762,23934,50through99,Pvt Ltd,0
10763,16409,100through500,Pvt Ltd,1
10764,4041,50through99,Pvt Ltd,0
10765,25756,50through99,Pvt Ltd,0
10766,1151,50through99,Pvt Ltd,0
10767,32061,100through500,Pvt Ltd,0
10768,4722,500through999,Pvt Ltd,0
10769,31479,10000+,Pvt Ltd,0
10770,12201,<10,Pvt Ltd,0
10771,18742,10through49,Pvt Ltd,1
10772,12893,10000+,Pvt Ltd,0
10773,26960,5000through9999,Pvt Ltd,0
10774,4176,50through99,Pvt Ltd,1
10775,18925,50through99,Pvt Ltd,1
10776,7924,100through500,Funded Startup,0
10777,24552,100through500,Funded Startup,0
10778,28601,1000through4999,Pvt Ltd,0
10779,6396,1000through4999,Pvt Ltd,0
10780,6706,50through99,Pvt Ltd,1
10781,1269,50through99,Pvt Ltd,0
10783,6169,10000+,Pvt Ltd,0
10784,30459,50through99,Pvt Ltd,0
10785,15752,10000+,Pvt Ltd,0
10786,5147,100through500,Pvt Ltd,1
10787,10534,10000+,Pvt Ltd,0
10788,3569,500through999,Pvt Ltd,0
10790,15167,5000through9999,Pvt Ltd,0
10791,8552,100through500,NGO,0
10792,7397,1000through4999,Pvt Ltd,0
10793,33157,50through99,Pvt Ltd,1
10794,24653,10through49,Pvt Ltd,0
10795,3585,100through500,Pvt Ltd,0
10796,1122,5000through9999,Pvt Ltd,0
10797,17847,1000through4999,Pvt Ltd,0
10798,31126,10through49,Pvt Ltd,1
10799,19457,10through49,Pvt Ltd,0
10800,9522,100through500,Pvt Ltd,1
10801,19339,10through49,Pvt Ltd,1
10802,3998,<10,Early Stage Startup,0
10803,24658,100through500,Pvt Ltd,0
10804,28714,50through99,Pvt Ltd,0
10805,12698,100through500,Pvt Ltd,0
10806,12390,10000+,Pvt Ltd,1
10807,21866,100through500,NGO,0
10808,421,50through99,Pvt Ltd,0
10809,27110,5000through9999,Pvt Ltd,1
10810,12947,50through99,Pvt Ltd,1
10811,31373,50through99,Pvt Ltd,0
10812,26605,10through49,Pvt Ltd,0
10813,20733,10000+,Pvt Ltd,0
10814,21995,50through99,Pvt Ltd,0
10815,13501,1000through4999,Public Sector,0
10816,15119,10through49,Pvt Ltd,0
10817,30444,50through99,Pvt Ltd,0
10818,20494,50through99,Pvt Ltd,1
10819,18126,500through999,Pvt Ltd,0
10820,7234,<10,Early Stage Startup,0
10821,15490,100through500,Pvt Ltd,0
10822,31997,1000through4999,Pvt Ltd,0
10823,15191,50through99,Pvt Ltd,0
10824,19727,50through99,Pvt Ltd,0
10825,4986,50through99,Funded Startup,0
10826,4759,100through500,Pvt Ltd,1
10827,19646,5000through9999,Pvt Ltd,0
10828,33059,50through99,Pvt Ltd,1
10829,18475,50through99,Pvt Ltd,1
10830,7627,100through500,Pvt Ltd,0
10831,33075,<10,Pvt Ltd,0
10832,13880,50through99,Pvt Ltd,1
10833,15964,50through99,Pvt Ltd,0
10834,24916,50through99,Pvt Ltd,1
10835,6781,5000through9999,Public Sector,0
10836,28978,50through99,Pvt Ltd,1
10837,1826,50through99,Pvt Ltd,0
10838,28416,50through99,Pvt Ltd,0
10839,22523,500through999,Pvt Ltd,0
10841,463,50through99,Pvt Ltd,0
10842,14756,50through99,Pvt Ltd,0
10843,3725,<10,Early Stage Startup,0
10844,13177,1000through4999,Pvt Ltd,1
10845,10799,50through99,Pvt Ltd,0
10846,5794,50through99,Pvt Ltd,0
10847,10013,50through99,Pvt Ltd,0
10848,13919,50through99,Pvt Ltd,0
10849,5813,50through99,Pvt Ltd,0
10850,2745,50through99,Pvt Ltd,1
10851,27519,5000through9999,Pvt Ltd,0
10852,2563,1000through4999,Pvt Ltd,0
10854,15988,10000+,Pvt Ltd,0
10855,28491,50through99,Pvt Ltd,0
10856,6015,1000through4999,Pvt Ltd,0
10857,30093,100through500,Pvt Ltd,1
10858,18223,10000+,Pvt Ltd,0
10859,31447,1000through4999,Pvt Ltd,1
10860,20043,50through99,Pvt Ltd,0
10861,18094,50through99,Pvt Ltd,1
10862,20391,50through99,Pvt Ltd,1
